,file_name,machine,normal,anormal,artefacts,classification,view_classes_3,is_jaw,is_spine,split_anomaly,split_classification,train_val_test
2709,18_06-51_l,1,x,,,0,1,0,1,train,train,val
2710,18_06-51_r,1,x,,,0,1,0,1,train,train,val
2711,18_06-52_l,1,x,,,0,1,0,1,train,train,train
2712,18_06-52_r,1,x,,,0,3,1,1,train,train,train
2713,18_06-53_l,1,,x,,8,1,0,1,test,test,test
2714,18_06-53_r,1,x,,x,10,3,1,1,test,test,test
2715,18_06-54_l,1,x,,,0,2,1,0,train,train,val
2716,18_06-54_r,1,x,,,0,3,1,1,train,train,val
2717,18_06-55_l,1,x,,,0,2,1,0,train,train,val
2718,18_06-55_r,1,,x,,8,2,1,0,test,train,val
2719,18_06-56_l,1,x,,x,10,2,1,0,test,test,train
2720,18_06-56_r,1,x,,,0,2,1,0,train,test,train
2721,18_06-57_l,1,x,,,0,2,1,0,train,train,val
2722,18_06-57_r,1,,x,,8,2,1,0,test,train,val
2723,18_06-58_l,1,x,,,0,2,1,0,train,train,val
2724,18_06-58_r,1,?,?,,7,2,1,0,test,train,val
2725,18_06-59_l,1,,x,,8,1,0,1,test,test,val
2726,18_06-59_r,1,x,,,0,3,1,1,train,test,val
2727,18_06-60_l,1,x,,,0,2,1,0,train,train,val
2728,18_06-60_r,1,x,,,0,2,1,0,train,train,val
2729,18_06-61_l,1,x,,,0,1,0,1,train,train,train
2730,18_06-61_r,1,x,,,0,2,1,0,train,train,train
2731,18_06-62_l,1,x,,,0,2,1,0,train,train,train
2732,18_06-62_r,1,x,,,0,2,1,0,train,train,train
2733,18_06-63_l,1,x,,,0,2,1,0,train,train,train
2734,18_06-63_r,1,x,,,0,2,1,0,train,train,train
2735,18_06-64_l,1,x,,,0,3,1,1,train,train,train
2736,18_06-64_r,1,x,,,0,2,1,0,train,train,train
2737,18_06-65_l,1,x,,,0,2,1,0,train,train,train
2738,18_06-65_r,1,x,,,0,2,1,0,train,train,train
2739,18_06-66_l,1,x,,,0,2,1,0,train,train,train
2740,18_06-66_r,1,x,,,0,2,1,0,train,train,train
2741,18_06-67_l,1,x,,,0,0,0,0,train,train,train
2742,18_06-67_r,1,x,,,0,2,1,0,train,train,train
2743,18_06-68_l,1,x,,,0,1,0,1,train,train,train
2744,18_06-68_r,1,x,,,0,1,0,1,train,train,train
2745,18_06-69_l,1,x,,,0,3,1,1,train,train,train
2746,18_06-69_r,1,x,,,0,2,1,0,train,train,train
2747,18_06-70_l,1,x,,,0,3,1,1,train,train,train
2748,18_06-70_r,1,x,,,0,3,1,1,train,train,train
2749,18_06-71_l,1,x,,,0,2,1,0,train,train,train
2750,18_06-71_r,1,x,,,0,2,1,0,train,train,train
2751,18_06-72_l,1,x,,,0,2,1,0,train,train,train
2752,18_06-72_r,1,x,,,0,2,1,0,train,train,train
2753,18_06-73_l,1,x,,,0,1,0,1,train,train,val
2754,18_06-73_r,1,?,?,,7,1,0,1,test,train,val
2755,18_06-74_l,1,x,,,0,0,0,0,train,train,train
2756,18_06-74_r,1,x,,,0,2,1,0,train,train,train
2757,18_06-75_l,1,x,,,0,3,1,1,train,train,train
2758,18_06-75_r,1,x,,,0,2,1,0,train,train,train
2759,18_06-76_l,1,x,,,0,2,1,0,train,train,train
2760,18_06-76_r,1,x,,,0,2,1,0,train,train,train
2761,18_06-77_l,1,x,,,0,3,1,1,train,train,train
2762,18_06-77_r,1,x,,,0,3,1,1,train,train,train
2763,18_06-78_l,1,x,,,0,1,0,1,train,train,train
2764,18_06-78_r,1,x,,,0,1,0,1,train,train,train
2765,18_06-79_l,1,x,,,0,1,0,1,train,train,test
2766,18_06-79_r,1,x,,,0,1,0,1,train,train,test
2767,18_06-80_l,1,x,,,0,0,0,0,train,train,val
2768,18_06-80_r,1,x,,,0,2,1,0,train,train,val
2769,18_06-81_l,1,x,,,0,2,1,0,train,train,train
2770,18_06-81_r,1,x,,,0,2,1,0,train,train,train
2771,18_06-82_l,1,x,,,0,2,1,0,train,train,train
2772,18_06-82_r,1,x,,,0,2,1,0,train,train,train
2773,18_06-83_l,1,x,,,0,3,1,1,train,train,train
2774,18_06-83_r,1,x,,,0,2,1,0,train,train,train
2775,18_06-84_l,1,x,,,0,1,0,1,train,train,train
2776,18_06-84_r,1,x,,,0,3,1,1,train,train,train
2777,18_06-85_l,1,x,,,0,0,0,0,train,train,train
2778,18_06-85_r,1,x,,,0,2,1,0,train,train,train
2779,18_06-86_l,1,x,,,0,2,1,0,train,train,train
2780,18_06-86_r,1,x,,,0,2,1,0,train,train,train
2781,18_06-87_l,1,x,,,0,1,0,1,train,train,train
2782,18_06-87_r,1,x,,,0,3,1,1,train,train,train
2783,18_06-88_l,1,x,,,0,2,1,0,train,train,train
2784,18_06-88_r,1,x,,,0,2,1,0,train,train,train
2785,18_06-89_l,1,x,,,0,3,1,1,train,train,train
2786,18_06-89_r,1,x,,,0,2,1,0,train,train,train
2787,18_06-90_l,1,x,,,0,2,1,0,train,train,train
2788,18_06-90_r,1,x,,,0,2,1,0,train,train,train
2789,18_06-91_l,1,x,,,0,3,1,1,train,train,train
2790,18_06-91_r,1,x,,,0,2,1,0,train,train,train
2791,18_06-92_l,1,x,,,0,1,0,1,train,train,train
2792,18_06-92_r,1,x,,,0,3,1,1,train,train,train
2793,18_06-93_l,1,x,,,0,0,0,0,train,train,train
2794,18_06-93_r,1,x,,,0,1,0,1,train,train,train
2795,18_06-94_l,1,x,,,0,3,1,1,train,train,train
2796,18_06-94_r,1,x,,,0,3,1,1,train,train,train
2797,18_06-95_l,1,x,,,0,0,0,0,train,train,train
2798,18_06-95_r,1,x,,,0,2,1,0,train,train,train
2799,18_06-96_l,1,x,,,0,0,0,0,train,train,train
2800,18_06-96_r,1,x,,,0,2,1,0,train,train,train
2801,18_06-97_l,1,x,,,0,3,1,1,train,train,train
2802,18_06-97_r,1,x,,,0,3,1,1,train,train,train
2803,18_06-98_l,1,x,,,0,0,0,0,train,train,train
2804,18_06-98_r,1,x,,,0,2,1,0,train,train,train
2805,18_06-99_l,1,x,,,0,1,0,1,train,train,train
2806,18_06-99_r,1,x,,,0,1,0,1,train,train,train
2807,18_06-100_l,1,x,,,0,1,0,1,train,train,train
2808,18_06-100_r,1,x,,,0,1,0,1,train,train,train
2809,18_06-101_l,1,x,,,0,1,0,1,train,train,train
2810,18_06-101_r,1,x,,,0,3,1,1,train,train,train
2811,18_06-102_l,1,x,,,0,1,0,1,train,train,train
2812,18_06-102_r,1,x,,,0,3,1,1,train,train,train
2813,18_06-103_l,1,x,,,0,3,1,1,train,train,train
2814,18_06-103_r,1,x,,,0,3,1,1,train,train,train
2815,18_06-104_l,1,x,,,0,1,0,1,train,train,train
2816,18_06-104_r,1,x,,,0,3,1,1,train,train,train
2817,18_06-105_l,1,x,,,0,3,1,1,train,train,train
2818,18_06-105_r,1,x,,,0,3,1,1,train,train,train
2819,18_06-106_l,1,x,,,0,1,0,1,train,train,train
2820,18_06-106_r,1,x,,,0,3,1,1,train,train,train
2821,18_06-107_l,1,x,,,0,1,0,1,train,train,train
2822,18_06-107_r,1,x,,,0,3,1,1,train,train,train
2823,18_06-108_l,1,x,,,0,1,0,1,train,train,val
2824,18_06-108_r,1,x,,,0,1,0,1,train,train,val
2825,18_06-109_l,1,x,,,0,1,0,1,train,train,train
2826,18_06-109_r,1,x,,,0,1,0,1,train,train,train
2827,18_06-110_l,1,x,,x,10,1,0,1,test,test,train
2828,18_06-110_r,1,x,,x,10,1,0,1,test,test,train
2829,18_06-111_l,1,x,,,0,2,1,0,train,train,train
2830,18_06-111_r,1,x,,,0,2,1,0,train,train,train
2831,18_06-112_l,0,x,,,0,3,1,1,train,train,test
2832,18_06-112_r,0,x,,,0,3,1,1,train,train,test
2833,18_06-113_l,0,x,,,0,2,1,0,train,train,train
2834,18_06-113_r,0,x,,,0,2,1,0,train,train,train
2835,18_06-114_l,0,x,,,0,3,1,1,train,train,train
2836,18_06-114_r,0,x,,x,10,1,0,1,test,train,train
2837,18_06-115_l,0,,x,,8,3,1,1,test,test,test
2838,18_06-115_r,0,,x,,8,3,1,1,test,test,test
2839,18_06-116_l,0,,x,,8,1,0,1,test,test,test
2840,18_06-116_r,0,x,,,0,3,1,1,train,test,test
2841,18_06-117_l,0,x,,,0,2,1,0,train,train,val
2842,18_06-117_r,0,x,,,0,3,1,1,train,train,val
2843,18_06-118_l,0,x,,,0,2,1,0,train,train,train
2844,18_06-118_r,0,x,,,0,2,1,0,train,train,train
2845,18_06-119_l,0,x,,,0,2,1,0,train,train,train
2846,18_06-119_r,0,x,,,0,2,1,0,train,train,train
2847,18_06-120_l,0,x,,,0,3,1,1,train,train,test
2848,18_06-120_r,0,x,,,0,3,1,1,train,train,test
2849,18_06-121_l,0,x,,,0,3,1,1,train,train,train
2850,18_06-121_r,0,x,,,0,3,1,1,train,train,train
2851,18_06-122_l,0,x,,,0,3,1,1,train,train,train
2852,18_06-122_r,0,x,,,0,2,1,0,train,train,train
2853,18_06-123_l,0,x,,,0,2,1,0,train,train,val
2854,18_06-123_r,0,x,,,0,2,1,0,train,train,val
2855,18_06-124_l,0,x,,,0,2,1,0,train,train,train
2856,18_06-124_r,0,x,,,0,2,1,0,train,train,train
2857,18_06-125_l,0,x,,,0,3,1,1,train,train,val
2858,18_06-125_r,0,,x,,8,3,1,1,test,train,val
2859,18_06-126_l,0,,x,,8,1,0,1,test,test,val
2860,18_06-126_r,0,?,?,,7,1,0,1,test,test,val
2861,18_06-127_l,0,x,,,0,0,0,0,train,train,test
2862,18_06-127_r,0,?,?,,7,0,0,0,test,train,test
2863,18_06-128_l,0,x,,,0,2,1,0,train,train,val
2864,18_06-128_r,0,,x,,8,3,1,1,test,train,val
2865,18_06-129_l,0,x,,,0,3,1,1,train,train,test
2866,18_06-129_r,0,x,,,0,3,1,1,train,train,test
2867,18_06-130_l,0,x,,x,10,2,1,0,test,test,val
2868,18_06-130_r,0,x,,,0,2,1,0,train,test,val
2869,18_06-131_l,0,x,,,0,2,1,0,train,train,train
2870,18_06-131_r,0,x,,x,10,2,1,0,train,train,train
2871,18_06-132_l,0,x,,,0,2,1,0,train,train,train
2872,18_06-132_r,0,x,,,0,2,1,0,train,train,train
2873,18_06-133_l,0,x,,,0,3,1,1,train,train,train
2874,18_06-133_r,0,x,,,0,1,0,1,train,train,train
2875,18_06-134_l,0,x,,,0,2,1,0,train,train,val
2876,18_06-134_r,0,x,,,0,2,1,0,train,train,val
2877,18_06-135_l,0,x,,,0,3,1,1,train,train,train
2878,18_06-135_r,0,x,,,0,3,1,1,train,train,train
2879,18_06-136_l,0,x,,,0,2,1,0,train,train,val
2880,18_06-136_r,0,,x,,8,2,1,0,test,train,val
2881,18_06-137_l,0,,x,,8,2,1,0,test,test,val
2882,18_06-137_r,0,,x,,8,2,1,0,test,test,val
2883,18_06-138_l,0,x,,,0,3,1,1,train,train,train
2884,18_06-138_r,0,x,,,0,3,1,1,train,train,train
2885,18_06-139_l,0,x,,,0,3,1,1,train,train,train
2886,18_06-139_r,0,x,,,0,2,1,0,train,train,train
2887,18_06-140_l,0,x,,,0,2,1,0,train,train,train
2888,18_06-140_r,0,x,,,0,2,1,0,train,train,train
2889,18_06-141_l,0,x,,x,10,2,1,0,test,test,train
2890,18_06-141_r,0,x,,x,10,2,1,0,test,test,train
2891,18_06-142_l,0,x,,,0,2,1,0,train,train,train
2892,18_06-142_r,0,x,,,0,3,1,1,train,train,train
2893,18_06-143_l,0,x,,,0,3,1,1,train,train,train
2894,18_06-143_r,0,x,,,0,3,1,1,train,train,train
2895,18_06-144_l,0,,x,,8,2,1,0,test,test,val
2896,18_06-144_r,0,,x,,8,3,1,1,test,test,val
2897,18_06-145_l,0,x,,,0,3,1,1,train,train,train
2898,18_06-145_r,0,x,,,0,2,1,0,train,train,train
2899,18_06-146_l,0,x,,,0,2,1,0,train,train,train
2900,18_06-146_r,0,x,,,0,2,1,0,train,train,train
2901,18_06-147_l,0,x,,,0,2,1,0,train,train,train
2902,18_06-147_r,0,x,,,0,2,1,0,train,train,train
2903,18_06-148_l,0,x,,,0,2,1,0,train,train,train
2904,18_06-148_r,0,x,,,0,2,1,0,train,train,train
2905,18_06-149_l,0,x,,,0,2,1,0,train,train,train
2906,18_06-149_r,0,x,,,0,2,1,0,train,train,train
2907,18_06-150_l,0,x,,,0,2,1,0,train,train,val
2908,18_06-150_r,0,,x,,8,3,1,1,test,train,val
2909,18_06-151_l,0,x,,,0,2,1,0,train,train,train
2910,18_06-151_r,0,x,,,0,2,1,0,train,train,train
2911,18_06-152_l,0,,x,,8,3,1,1,test,test,val
2912,18_06-152_r,0,,x,,8,3,1,1,test,test,val
2913,18_06-153_l,0,x,,,0,3,1,1,train,train,train
2914,18_06-153_r,0,x,,,0,3,1,1,train,train,train
2915,18_06-154_l,0,x,,,0,2,1,0,train,train,train
2916,18_06-154_r,0,x,,,0,2,1,0,train,train,train
2917,18_06-155_l,0,x,,,0,2,1,0,train,train,train
2918,18_06-155_r,0,x,,,0,2,1,0,train,train,train
2919,18_06-156_l,0,x,,,0,2,1,0,train,train,val
2920,18_06-156_r,0,x,,,0,2,1,0,train,train,val
2921,18_06-157_l,0,x,,,0,2,1,0,train,train,train
2922,18_06-157_r,0,x,,,0,2,1,0,train,train,train
2923,18_06-158_l,0,x,,,0,2,1,0,train,train,train
2924,18_06-158_r,0,x,,,0,2,1,0,train,train,train
2925,18_06-159_l,0,x,,,0,2,1,0,train,train,train
2926,18_06-159_r,0,x,,,0,2,1,0,train,train,train
2927,18_06-160_l,0,x,,,0,3,1,1,train,train,train
2928,18_06-160_r,0,x,,,0,3,1,1,train,train,train
2929,18_06-161_l,0,x,,,0,2,1,0,train,train,train
2930,18_06-161_r,0,x,,,0,2,1,0,train,train,train
2931,18_06-162_l,0,x,,,0,2,1,0,train,train,train
2932,18_06-162_r,0,x,,,0,3,1,1,train,train,train
2933,18_06-163_l,0,x,,,0,2,1,0,train,train,train
2934,18_06-163_r,0,x,,,0,3,1,1,train,train,train
2935,18_06-164_l,0,x,,,0,2,1,0,train,train,train
2936,18_06-164_r,0,x,,,0,2,1,0,train,train,train
2937,18_06-165_l,0,,x,,8,3,1,1,test,test,test
2938,18_06-165_r,0,,x,,8,1,0,1,test,test,test
2939,18_06-166_l,0,x,,?,0,2,1,0,test,test,train
2940,18_06-166_r,0,x,,?,0,2,1,0,test,test,train
2941,18_06-167_l,0,x,,x,10,2,1,0,test,test,val
2942,18_06-167_r,0,x,,x,10,2,1,0,train,test,val
2943,18_06-168_l,0,x,,x,10,1,0,1,test,test,train
2944,18_06-168_r,0,x,,,0,1,0,1,train,test,train
2945,18_06-169_l,0,x,,,0,2,1,0,test,test,train
2946,18_06-169_r,0,x,,x,10,2,1,0,test,test,train
2947,18_06-170_l,0,x,,?,0,2,1,0,test,test,test
2948,18_06-170_r,0,x,,,0,2,1,0,test,test,test
2949,18_06-171_l,0,x,,,0,2,1,0,train,train,train
2950,18_06-171_r,0,x,,x,10,2,1,0,train,train,train
2951,18_06-172_l,0,x,,,0,2,1,0,train,train,val
2952,18_06-172_r,0,?,?,,7,2,1,0,test,train,val
2953,18_06-173_l,0,x,,,0,3,1,1,train,train,train
2954,18_06-173_r,0,x,,,0,3,1,1,train,train,train
2955,18_06-174_l,0,x,,,0,2,1,0,train,train,train
2956,18_06-174_r,0,x,,,0,3,1,1,train,train,train
2957,18_06-175_l,0,,x,,8,3,1,1,test,test,test
2958,18_06-175_r,0,?,?,,7,3,1,1,test,test,test
2959,18_06-176_l,0,x,,,0,2,1,0,train,train,train
2960,18_06-176_r,0,x,,,0,2,1,0,train,train,train
2961,18_06-177_l,0,x,,,0,2,1,0,train,train,test
2962,18_06-177_r,0,x,,,0,2,1,0,train,train,test
2963,18_06-178_l,0,x,,,0,2,1,0,train,train,val
2964,18_06-178_r,0,,x,,8,2,1,0,test,train,val
2965,18_06-179_l,0,x,,x,10,2,1,0,train,train,test
2966,18_06-179_r,0,?,x,x,11,2,1,0,test,train,test
2967,18_06-180_l,0,x,,,0,2,1,0,train,train,test
2968,18_06-180_r,0,x,,,0,2,1,0,train,train,test
2969,18_06-181_l,0,x,,,0,2,1,0,train,train,test
2970,18_06-181_r,0,x,,,0,2,1,0,train,train,test
2971,18_06-182_l,0,x,,,0,3,1,1,train,train,train
2972,18_06-182_r,0,x,,,0,2,1,0,train,train,train
2973,18_06-183_l,0,,x,,8,3,1,1,test,test,val
2974,18_06-183_r,0,,x,,8,3,1,1,test,test,val
2975,18_06-184_l,0,x,,,0,2,1,0,train,train,train
2976,18_06-184_r,0,x,,,0,0,0,0,train,train,train
2977,18_06-185_l,0,x,,,0,3,1,1,train,train,train
2978,18_06-185_r,0,x,,,0,3,1,1,train,train,train
2979,18_06-186_l,0,x,,,0,3,1,1,train,train,train
2980,18_06-186_r,0,x,,,0,3,1,1,train,train,train
2981,18_06-187_l,0,?,?,,7,3,1,1,test,test,test
2982,18_06-187_r,0,x,,,0,3,1,1,train,test,test
2983,18_06-188_l,0,x,,,0,2,1,0,train,train,train
2984,18_06-188_r,0,x,,,0,3,1,1,train,train,train
2985,18_06-189_l,0,x,,,0,1,0,1,train,train,train
2986,18_06-189_r,0,x,,,0,1,0,1,train,train,train
2987,18_06-190_l,0,x,,,0,3,1,1,train,train,val
2988,18_06-190_r,0,x,,,0,3,1,1,train,train,val
2989,18_06-191_l,0,x,,,0,2,1,0,train,train,train
2990,18_06-191_r,0,x,,,0,2,1,0,train,train,train
2991,18_06-192_l,0,x,,,0,3,1,1,train,train,val
2992,18_06-192_r,0,x,,,0,3,1,1,train,train,val
2993,18_06-193_l,0,x,,,0,2,1,0,train,train,val
2994,18_06-193_r,0,x,,,0,2,1,0,train,train,val
2995,18_06-194_l,0,x,,,0,2,1,0,train,train,train
2996,18_06-194_r,0,x,,,0,2,1,0,train,train,train
2997,18_06-195_l,0,x,,,0,2,1,0,train,train,train
2998,18_06-195_r,0,x,,,0,2,1,0,train,train,train
2999,18_06-196_l,0,x,,?,0,2,1,0,test,test,val
3000,18_06-196_r,0,x,,?,0,2,1,0,test,test,val
3001,18_06-197_l,0,x,,,0,3,1,1,train,train,val
3002,18_06-197_r,0,,x,,8,3,1,1,test,train,val
3003,18_06-198_l,0,,x,,8,3,1,1,test,test,val
3004,18_06-198_r,0,x,,,0,3,1,1,train,test,val
3005,18_06-199_l,0,x,,,0,2,1,0,train,train,train
3006,18_06-199_r,0,x,,x,10,2,1,0,test,train,train
3007,18_07-0_l,1,x,,,0,1,0,1,train,train,train
3008,18_07-0_r,1,x,,,0,2,1,0,train,train,train
3009,18_07-1_l,1,x,,,0,1,0,1,train,train,test
3010,18_07-1_r,1,x,,,0,3,1,1,train,train,test
3011,18_07-2_l,1,x,,,0,3,1,1,train,train,val
3012,18_07-2_r,1,x,,,0,3,1,1,train,train,val
3013,18_07-3_l,1,x,,,0,3,1,1,train,train,train
3014,18_07-3_r,1,x,,,0,3,1,1,train,train,train
3015,18_07-4_l,1,x,,,0,1,0,1,train,train,train
3016,18_07-4_r,1,x,,,0,3,1,1,train,train,train
3017,18_07-5_l,1,x,,,0,1,0,1,train,train,train
3018,18_07-5_r,1,x,,,0,1,0,1,train,train,train
3019,18_07-6_l,1,,x,,8,2,1,0,test,test,test
3020,18_07-6_r,1,x,,,0,2,1,0,train,test,test
3021,18_07-7_l,1,x,?,,0,2,1,0,test,test,test
3022,18_07-7_r,1,x,,,0,2,1,0,train,test,test
3023,18_07-8_l,1,x,,,0,3,1,1,train,train,train
3024,18_07-8_r,1,x,,,0,1,0,1,train,train,train
3025,18_07-9_l,1,x,,,0,2,1,0,train,train,train
3026,18_07-9_r,1,x,,,0,3,1,1,train,train,train
3027,18_07-10_l,1,x,,,0,3,1,1,train,train,train
3028,18_07-10_r,1,x,,,0,3,1,1,train,train,train
3029,18_07-11_l,1,x,,,0,3,1,1,train,train,val
3030,18_07-11_r,1,x,,,0,3,1,1,train,train,val
3031,18_07-12_l,1,x,,,0,3,1,1,train,train,train
3032,18_07-12_r,1,x,,,0,2,1,0,train,train,train
3033,18_07-13_l,1,x,,,0,1,0,1,train,train,test
3034,18_07-13_r,1,x,,,0,3,1,1,train,train,test
3035,18_07-14_l,1,x,,,0,0,0,0,train,train,train
3036,18_07-14_r,1,x,,,0,2,1,0,train,train,train
3037,18_07-15_l,1,x,,,0,1,0,1,train,train,val
3038,18_07-15_r,1,x,,,0,3,1,1,train,train,val
3039,18_07-16_l,1,x,,,0,3,1,1,train,train,train
3040,18_07-16_r,1,x,,,0,2,1,0,train,train,train
3041,18_07-17_l,1,x,,,0,1,0,1,train,train,train
3042,18_07-17_r,1,x,,,0,1,0,1,train,train,train
3043,18_07-18_l,1,x,,,0,1,0,1,train,train,train
3044,18_07-18_r,1,x,,,0,3,1,1,train,train,train
3045,18_07-19_l,1,x,,,0,2,1,0,train,train,train
3046,18_07-19_r,1,x,,,0,2,1,0,train,train,train
3047,18_07-20_l,1,x,,,0,1,0,1,train,train,train
3048,18_07-20_r,1,x,,,0,3,1,1,train,train,train
3049,18_07-21_l,1,x,,,0,2,1,0,train,train,train
3050,18_07-21_r,1,x,,,0,2,1,0,train,train,train
3051,18_07-22_l,1,x,,,0,0,0,0,train,train,train
3052,18_07-22_r,1,x,,,0,0,0,0,train,train,train
3053,18_07-23_l,1,x,,,0,1,0,1,train,train,train
3054,18_07-23_r,1,x,,,0,1,0,1,train,train,train
3055,18_07-24_l,1,x,,,0,1,0,1,train,train,train
3056,18_07-24_r,1,x,,,0,1,0,1,train,train,train
3057,18_07-25_l,1,x,,,0,3,1,1,train,train,train
3058,18_07-25_r,1,x,,,0,3,1,1,train,train,train
3059,18_07-26_l,1,x,,,0,3,1,1,train,train,train
3060,18_07-26_r,1,x,,,0,3,1,1,train,train,train
3061,18_07-27_l,1,x,,,0,3,1,1,train,train,train
3062,18_07-27_r,1,x,,,0,2,1,0,train,train,train
3063,18_07-28_l,1,x,,,0,3,1,1,train,train,train
3064,18_07-28_r,1,x,,,0,3,1,1,train,train,train
3065,18_07-29_l,1,x,,,0,3,1,1,train,train,train
3066,18_07-29_r,1,x,,,0,3,1,1,train,train,train
3067,18_07-30_l,1,x,,,0,3,1,1,train,train,train
3068,18_07-30_r,1,x,,,0,3,1,1,train,train,train
3069,18_07-31_l,1,x,,,0,1,0,1,train,train,train
3070,18_07-31_r,1,x,,,0,3,1,1,train,train,train
3071,18_07-32_l,1,x,,,0,2,1,0,train,train,val
3072,18_07-32_r,1,x,,,0,2,1,0,train,train,val
3073,18_07-33_l,1,x,,,0,1,0,1,train,train,val
3074,18_07-33_r,1,x,,,0,3,1,1,train,train,val
3075,18_07-34_l,1,x,,,0,2,1,0,train,train,train
3076,18_07-34_r,1,x,,,0,2,1,0,train,train,train
3077,18_07-35_l,1,x,,,0,1,0,1,train,train,val
3078,18_07-35_r,1,x,,,0,3,1,1,train,train,val
3079,18_07-36_l,1,x,,,0,3,1,1,train,train,train
3080,18_07-36_r,1,x,,,0,3,1,1,train,train,train
3081,18_07-37_l,1,x,,,0,1,0,1,train,train,train
3082,18_07-37_r,1,x,,,0,3,1,1,train,train,train
3083,18_07-38_l,1,x,,,0,1,0,1,train,train,train
3084,18_07-38_r,1,x,,,0,1,0,1,train,train,train
3085,18_07-39_l,1,x,,,0,2,1,0,train,train,train
3086,18_07-39_r,1,x,,,0,2,1,0,train,train,train
3087,18_07-40_l,1,x,,,0,1,0,1,train,train,train
3088,18_07-40_r,1,x,,,0,3,1,1,train,train,train
3089,18_07-41_l,1,x,,,0,1,0,1,train,train,train
3090,18_07-41_r,1,x,,,0,1,0,1,train,train,train
3091,18_07-42_l,1,x,,,0,1,0,1,train,train,train
3092,18_07-42_r,1,x,,,0,1,0,1,train,train,train
3093,18_07-43_l,1,x,,,0,1,0,1,train,train,val
3094,18_07-43_r,1,x,,,0,2,1,0,train,train,val
3095,18_07-44_l,1,x,,,0,1,0,1,train,train,train
3096,18_07-44_r,1,x,,,0,1,0,1,train,train,train
3097,18_07-45_l,1,x,,,0,2,1,0,train,train,train
3098,18_07-45_r,1,x,,,0,2,1,0,train,train,train
3099,18_07-46_l,1,x,,,0,3,1,1,train,train,train
3100,18_07-46_r,1,x,,,0,2,1,0,train,train,train
3101,18_07-47_l,1,x,,,0,2,1,0,train,train,train
3102,18_07-47_r,1,x,,,0,2,1,0,train,train,train
3103,18_07-48_l,1,x,,,0,3,1,1,train,train,train
3104,18_07-48_r,1,x,,,0,3,1,1,train,train,train
3105,18_07-49_l,1,x,,,0,1,0,1,train,train,train
3106,18_07-49_r,1,x,,,0,1,0,1,train,train,train
3107,18_07-50_l,1,x,,,0,1,0,1,train,train,train
3108,18_07-50_r,1,x,,,0,3,1,1,train,train,train
3109,18_07-51_l,1,x,,,0,1,0,1,train,train,train
3110,18_07-51_r,1,x,,,0,3,1,1,train,train,train
3111,18_07-52_l,1,x,,,0,1,0,1,train,train,train
3112,18_07-52_r,1,x,,,0,3,1,1,train,train,train
3113,18_07-53_l,1,x,,,0,1,0,1,train,train,train
3114,18_07-53_r,1,x,,,0,3,1,1,train,train,train
3115,18_07-54_l,1,x,,,0,1,0,1,train,train,train
3116,18_07-54_r,1,x,,,0,1,0,1,train,train,train
3117,18_07-55_l,1,x,,,0,1,0,1,train,train,train
3118,18_07-55_r,1,x,,,0,3,1,1,train,train,train
3119,18_07-56_l,1,x,,,0,1,0,1,train,train,train
3120,18_07-56_r,1,x,,,0,1,0,1,train,train,train
3121,18_07-57_l,1,x,,,0,3,1,1,train,train,train
3122,18_07-57_r,1,x,,,0,3,1,1,train,train,train
3123,18_07-58_l,1,x,,,0,3,1,1,train,train,val
3124,18_07-58_r,1,x,,,0,3,1,1,train,train,val
3125,18_07-59_l,1,x,,,0,1,0,1,train,train,train
3126,18_07-59_r,1,x,,,0,3,1,1,train,train,train
3127,18_07-60_l,1,x,,x,10,1,0,1,train,train,val
3128,18_07-60_r,1,x,,,0,1,0,1,train,train,val
3129,18_07-61_l,1,x,,,0,1,0,1,train,train,train
3130,18_07-61_r,1,x,,x,10,2,1,0,test,train,train
3131,18_07-62_l,1,x,,,0,0,0,0,train,train,train
3132,18_07-62_r,1,x,,,0,2,1,0,train,train,train
3133,18_07-63_l,1,,x,,8,1,0,1,test,test,val
3134,18_07-63_r,1,x,,,0,3,1,1,train,test,val
3135,18_07-64_l,1,x,,,0,2,1,0,train,train,test
3136,18_07-64_r,1,x,,,0,2,1,0,train,train,test
3137,18_07-65_l,1,x,,,0,2,1,0,train,train,train
3138,18_07-65_r,1,x,,,0,2,1,0,train,train,train
3139,18_07-66_l,1,x,,,0,2,1,0,train,train,train
3140,18_07-66_r,1,x,,,0,2,1,0,train,train,train
3141,18_07-67_l,1,x,,,0,0,0,0,train,train,train
3142,18_07-67_r,1,x,,,0,2,1,0,train,train,train
3143,18_07-68_l,1,x,,,0,2,1,0,train,train,train
3144,18_07-68_r,1,x,,,0,2,1,0,train,train,train
3145,18_07-69_l,1,x,,,0,2,1,0,train,train,train
3146,18_07-69_r,1,x,,,0,2,1,0,train,train,train
3147,18_07-70_l,1,x,,,0,3,1,1,train,train,train
3148,18_07-70_r,1,x,,,0,3,1,1,train,train,train
3149,18_07-71_l,1,x,,,0,2,1,0,train,train,train
3150,18_07-71_r,1,x,,,0,2,1,0,train,train,train
3151,18_07-72_l,1,x,,,0,2,1,0,train,train,train
3152,18_07-72_r,1,x,,,0,2,1,0,train,train,train
3153,18_07-73_l,1,x,,,0,3,1,1,train,train,train
3154,18_07-73_r,1,x,,,0,2,1,0,train,train,train
3155,18_07-74_l,1,x,,,0,2,1,0,train,train,train
3156,18_07-74_r,1,x,,,0,2,1,0,train,train,train
